CLIENT_ID,TARGET
1025140,0.4263314232769829
1029732,0.43715692279462603
1079794,0.3054344012915667
1116331,0.3568207092033988
1136822,0.2956184736987742
114541,0.39858279499041466
1147593,0.47350021237113654
1163772,0.4057875822738963
1203020,0.2500694602925273
1213096,0.7143765511030016
1226894,0.16572047665312967
1239608,0.27165161269007004
1254764,0.33116874204765095
1255051,0.30760936732266436
1261262,0.421657279568161
1268172,0.3817887444403796
1268471,0.33399496072373863
1277766,0.34013871833927084
1296023,0.2928800610950412
1318800,0.3541168363515702
1322657,0.2584615306286684
1345712,0.40642996650977786
1346445,0.3458486804493741
1350998,0.30111938075436245
1358380,0.2686424455093155
1373140,0.41450833048906227
1383094,0.2075568579847234
1393366,0.25140690833503904
1407547,0.25377336945656803
1416516,0.3071271519986511
1421066,0.3137574634780001
1421237,0.2856836289170873
1421570,0.4159637440837223
1422487,0.26984629678145955
1424648,0.5124546932884126
1432012,0.21576563128617676
1432077,0.26029546632284406
1438620,0.18194044264163495
1441376,0.46314750757295137
1446966,0.31944707441327336
1449026,0.3050606014872502
1453023,0.2702791911550701
1458067,0.3821840521544446
1459584,0.2778843100494913
1465208,0.4756857492558992
1466031,0.1944638542923995
1466270,0.253587213047793
1467650,0.3423310523569453
1468418,0.35636410895045156
1468667,0.34957576462396156
1469049,0.3327555681400593
1470184,0.3327555681400593
1470799,0.2297208777966951
1472168,0.277053390634493
1472391,0.2890215935053854
1472971,0.43550312630288507
1473764,0.31832763242312073
1477718,0.35082311603668687
1483747,0.15650115977829165
1487809,0.16585088702706677
1495063,0.3689004606282779
1497920,0.3171152017976226
1498658,0.1963994474480627
1499699,0.1281518240816942
1501030,0.26302916987261027
1501063,0.35797250561429034
1501555,0.3119795724743636
1503261,0.3159675800288113
1503829,0.22725470692108532
1503838,0.24365194174396498
1503849,0.41168752938287084
1503866,0.270829400606954
1503888,0.2597028802931592
1503897,0.22253499669892884
1503899,0.25668862308567486
1503904,0.5116829973071275
1503913,0.2053942481959376
1504031,0.23123994791055283
1504035,0.18846040778163592
1504041,0.26304586664866614
1504072,0.24550369339487746
1504084,0.3415717453716353
1504094,0.24322842074306728
1504095,0.4256591947073738
1504123,0.28659696899091375
1504129,0.26645676695753634
1504134,0.21709068969070996
1504148,0.25117014095270324
1504164,0.31197566324808074
1504165,0.28667549256592967
1504168,0.2659839715449147
1504171,0.29116802047985896
1504197,0.28931058691445927
1504222,0.21084555076742723
1504223,0.14083395582021888
1504264,0.43173309245296915
1504321,0.22479752206441161
1504352,0.1820119262637801
1504357,0.3367646875085556
1504395,0.14253259248215583
1504432,0.25996105391428126
1504437,0.24314203696362138
1504495,0.24295648819539395
1504499,0.4576443827051406
1504517,0.2566625352202139
1504539,0.230610400921782
1504540,0.12991663299380785
1504596,0.30283899828640376
1504603,0.30790795052479447
1504674,0.19624640863109308
1504687,0.3455632507183445
1504703,0.20764808125486128
1504709,0.273814560598012
1504727,0.2552584539506014
1504735,0.08139397510544158
1504758,0.22587734209121788
1504774,0.13657792485665796
1504796,0.30801045327782156
1504809,0.30206583107473556
1504810,0.15645878159512075
1504839,0.27102577410985806
1504916,0.16918341383924732
1505003,0.18375425950173213
1505004,0.06796899287800183
1505043,0.2988156650499838
1505056,0.09516239201263918
1505057,0.2101063647209528
1505058,0.2937445466202442
1505059,0.16402380753528234
1505088,0.35230686028337266
1505150,0.26767784660477784
1505152,0.23104776456641582
1505182,0.41756508236112105
1505206,0.2567286185540779
1505268,0.45981579156506364
1505269,0.16785860923888485
1505278,0.2796103999216293
1505327,0.3105142971790777
1505422,0.24283295665697224
1505440,0.23682195311952084
1505441,0.13267588998816868
1505568,0.22765653143412218
1505665,0.23838140224270835
1505668,0.30042210377064144
1505721,0.20641837269764735
1505779,0.2786871371498757
1505816,0.2237590626287105
1505835,0.4021949749097958
1505851,0.1544668481933744
1505909,0.29438416046859067
1505942,0.2904058129849446
1505948,0.18845222840662387
1505975,0.448182006155166
1505983,0.2003000489757908
1505984,0.08278061100172619
1506007,0.30126819485630124
1506062,0.2217550594173333
1506101,0.2162687737936569
1506117,0.3598018918019945
1506132,0.29756352899711075
1506134,0.2381595455642966
1506145,0.25959108420181676
1506146,0.16061272140700936
1506152,0.2681656307032886
1506176,0.18806268559105016
1506192,0.23511165430728143
1506200,0.37919081991117937
1506253,0.270672797975278
1506317,0.2835259138194781
1506341,0.2477574764317379
1506368,0.21271712849553262
1506373,0.3500808862342704
1506375,0.29395430256525407
1506379,0.20777472118478826
1506407,0.2511257450226855
1506444,0.1639930696823119
1506490,0.2842498314482213
1506514,0.21801419283219153
1506542,0.22740240777194018
1506576,0.25081964775774734
1506611,0.267102465324581
1506646,0.19271981624967985
1506671,0.24303256871188408
1506672,0.16569982199603023
1506694,0.22913368510644075
1506698,0.22465385497616852
1506729,0.256728087890832
1506730,0.31995878203069783
1506733,0.47932001385604855
1506737,0.1985743145794475
1506761,0.18431375567264602
1506790,0.28916081911155167
1506793,0.3128307346037825
1506801,0.4386512922925986
1506832,0.24952185295178253
1506859,0.20294517501895928
1506915,0.19950959664539736
1506954,0.25812039054838576
1506971,0.14528658440272219
1507038,0.26528924223958483
1507041,0.23519328575386603
1507074,0.2053148625431799
1507119,0.383183046886468
1507120,0.2649024621278911
1507123,0.3499504220272023
1507140,0.23881720002977674
1507141,0.1698577143931867
1507157,0.1965475170528721
1507208,0.2124822161843201
1507242,0.21178446828412598
1507359,0.15252262032704858
1507510,0.15618151980526057
1507544,0.33939564077183804
1507571,0.15326849694559325
1507587,0.23694796226858234
1507590,0.29379800545180584
1507612,0.22000254686355483
1507627,0.33037764092309807
1507652,0.36101460240269273
1507655,0.24220724581766814
1507659,0.19200487879878622
1507661,0.2570866529511375
1507687,0.29379800545180584
1507697,0.13170522980257798
1507760,0.223458587942069
1507769,0.29379800545180584
1507783,0.2576441639925474
1507791,0.18368046810043018
1507815,0.19534244073615287
1507834,0.21749546886293086
1507841,0.29379800545180584
1507848,0.19173016498224993
1507862,0.44996213390706447
1507897,0.20373720445937837
1507903,0.29318432453938
1507907,0.1805529311843472
1507910,0.28548779791507756
1507943,0.25555097594670667
1507987,0.19891874072458382
1507990,0.5609993666986729
1508007,0.16849757265750542
1508011,0.2996432600305205
1508013,0.2639980080106413
1508032,0.2709226418279954
1508047,0.19490268815587103
164368,0.32435558154541805
1701148,0.1651221475826886
1701681,0.2527308790203443
1702439,0.17210780172785398
1703025,0.14690917602309983
1709430,0.18529015501567497
1710465,0.2774261457066104
1715626,0.32687044969866585
1723762,0.22772085347306023
1723822,0.21948077116990633
1723848,0.21439712489421967
1723893,0.37530611792400065
1727825,0.23635106650777118
1732445,0.19850469286692296
1732446,0.13321495598242203
1732606,0.21651168655014477
1741371,0.19566761708576189
1741381,0.0857867415796204
1741488,0.15255562269259884
1741523,0.22547467949910976
1741528,0.2581857979130231
1749764,0.2750766947924662
1750394,0.18334773706747615
1750491,0.21693525847452932
1759198,0.21117853698326974
1759207,0.10809730737873886
1759326,0.17827391728025693
190640,0.4319052649592586
213911,0.27658704964410114
233300,0.5278142462769732
30531,0.11376508723059035
30693,0.3665183773657105
31215,0.18003215962863303
31233,0.5135247800767591
32923,0.290151242818216
33080,0.31964915140790773
35287,0.17977550554635877
367147,0.5466608878891976
403156,0.3449846367433344
405120,0.38514114253434034
44071,0.2950304830906444
44074,0.41001424778894735
44083,0.3148595218776711
45722,0.4030048648678002
46406,0.36205683774769276
46411,0.4188059764870741
496389,0.4209575143097544
52261,0.33246918508705
52526,0.280589210664554
53631,0.35661594505238764
549574,0.28581799196911906
