CLIENT_ID,TARGET
1025140,0.37614465045929835
1029732,0.37008804438314374
1079794,0.3739265392693139
1116331,0.3679695925294721
1136822,0.2775537709788806
114541,0.444355888759415
1147593,0.5138802075493096
1163772,0.362075639830162
1203020,0.35719769720469585
1213096,0.6074673444947271
1226894,0.20333731409068592
1239608,0.35099272640517803
1254764,0.3434184484944282
1255051,0.3463881941061489
1261262,0.34100352862456007
1268172,0.34100352862456007
1268471,0.33895057962749453
1277766,0.3375804034430934
1296023,0.21600287846660504
1318800,0.30613285865831574
1322657,0.2767747390560788
1345712,0.3305897507766274
1346445,0.3280118312660135
1350998,0.3263694228804192
1358380,0.3049990349797696
1373140,0.34044722538820205
1383094,0.24434622877778117
1393366,0.30709963020485304
1407547,0.3209632147253616
1416516,0.31114487174976635
1421066,0.3119003177370144
1421237,0.22765805437172792
1421570,0.3119003177370144
1422487,0.3119003177370144
1424648,0.3720018501467569
1432012,0.30411032833440504
1432077,0.24827226480228648
1438620,0.20635418119623247
1441376,0.38765028300000814
1446966,0.31113899431606135
1449026,0.3095992375220086
1453023,0.3041669885798294
1458067,0.2889787532747693
1459584,0.23978713941491522
1465208,0.33215207678903097
1466031,0.23866403280352513
1466270,0.3030436320632721
1467650,0.3045642411968804
1468418,0.3327700930460585
1468667,0.3017287347255008
1469049,0.3030436320632721
1470184,0.2985527693235904
1470799,0.2985527693235904
1472168,0.2985285148993404
1472391,0.3037120846729232
1472971,0.3808873356373832
1473764,0.2593638454286874
1477718,0.4032218790712321
1483747,0.2722722369054222
1487809,0.2528591923794742
1495063,0.28511097970751614
1497920,0.2773649796693702
1498658,0.28755289859154337
1499699,0.13492121594077178
1501030,0.2703197821031095
1501063,0.3390241549785384
1501555,0.27111773674947326
1503261,0.26609483517357263
1503829,0.27111773674947326
1503838,0.2099520081198144
1503849,0.3385722201081885
1503866,0.26182970316554455
1503888,0.27067345361598627
1503897,0.27111773674947326
1503899,0.2651852820582408
1503904,0.4215472244896975
1503913,0.20614557734548375
1504031,0.2605426710712357
1504035,0.18331101487207413
1504041,0.2049555221265691
1504072,0.27111773674947326
1504084,0.26522019278668857
1504094,0.24929725623707538
1504095,0.37943997793267165
